review_id,new_image,suspected_match,review_type,frozen_test_involved,sha256_match,phash_distance,dhash_distance,ahash_distance,ssim_score,pixel_similarity_score,dimension_similarity,edge_similarity,color_histogram_correlation,orb_ratio_matches,orb_ransac_inliers,orb_inlier_ratio,other_evidence,final_auto_decision,decision_confidence,decision_reason
REVIEW_0214,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\Russell's_Viper.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\Russells_Viper.JPG,DUPLICATE_REVIEW,NO,False,0,0,1,0.992868,0.999383,0.07716,0.986344,0.999341,2,0,0.0,aspect_similarity=0.666667; area_similarity=0.008931; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0215,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\Russell's_Viper_(Daboia_russelli).JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\Russells_Viper_(Daboia_russelli).JPG,DUPLICATE_REVIEW,NO,False,0,0,0,0.996664,0.999612,0.109649,0.982044,0.999083,0,0,0.0,aspect_similarity=0.750000; area_similarity=0.016031; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0216,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\Russell's_Viper_-_Transportation_Box.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\Russells_Viper_Transportation_Box.JPG,DUPLICATE_REVIEW,NO,False,0,0,0,0.996384,0.999774,0.115741,0.982633,0.998529,1,0,0.0,aspect_similarity=0.666667; area_similarity=0.020094; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0217,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\russell-s-viper-male.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\russell-s-viper-male.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.995617,0.999799,0.727273,0.962296,0.999856,48,23,0.479167,aspect_similarity=0.561818; area_similarity=0.941453; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong crop/watermark-compatible feature and color/structure evidence; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0218,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\RUSSELL_VIPER.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\RUSSELL_VIPER.JPG,DUPLICATE_REVIEW,NO,False,0,1,1,0.997386,0.999643,0.154321,0.987398,0.996164,1,0,0.0,aspect_similarity=0.750000; area_similarity=0.031753; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0219,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\Russels-viper-Mike-Lyssarides-permissioned.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\Russels-viper-Mike-Lyssarides-permissioned.jpg,DUPLICATE_REVIEW,NO,False,2,0,1,0.996342,0.999562,0.5,0.975464,0.999369,11,9,0.818182,aspect_similarity=0.563750; area_similarity=0.443459; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0220,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\RV1.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\RV1.jpg,DUPLICATE_REVIEW,NO,False,0,0,1,0.995301,0.99877,0.122549,0.994455,0.999192,3,0,0.0,aspect_similarity=0.562500; area_similarity=0.026699; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0221,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\siamese-russells-viper.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\siamese-russells-viper.jpg,DUPLICATE_REVIEW,NO,False,2,0,0,0.997367,0.999571,0.1,0.985684,0.999105,1,0,0.0,aspect_similarity=0.750000; area_similarity=0.013333; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0222,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\sites_snake-antivenin.com_files_russell-viper-daboia-russelli-siamensis-antivenom-red-cross.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\sites_snake-antivenin.com_files_russell-viper-daboia-russelli-siamensis-antivenom-red-cross.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998402,0.999748,0.5375,0.992968,0.993166,13,9,0.692308,aspect_similarity=0.576408; area_similarity=0.501219; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0223,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\snake-bit-mit-resize-1.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\snake-bit-mit-resize-1.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998392,0.999517,0.390625,0.995611,0.99792,12,6,0.5,aspect_similarity=0.563477; area_similarity=0.270797; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0224,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\toz19228l.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\toz19228l.jpg,DUPLICATE_REVIEW,NO,False,0,0,1,0.997064,0.999226,0.25,0.984352,0.999698,25,24,0.96,aspect_similarity=0.750000; area_similarity=0.083333; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; strong crop/watermark-compatible feature and color/structure evidence; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0225,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\0240.jpeg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\0240.jpg,DUPLICATE_REVIEW,NO,False,4,0,0,0.915357,0.967716,0.76,0.961915,0.998725,29,25,0.862069,aspect_similarity=0.608000; area_similarity=0.950000; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,strong geometrically consistent local-feature agreement plus supporting signals; strong crop/watermark-compatible feature and color/structure evidence; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0228,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\12873_2012_Article_167_Fig1_HTML.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\12873_2012_Article_167_Fig1_HTML.jpg,DUPLICATE_REVIEW,NO,False,0,0,1,0.99764,0.999293,0.333333,0.993085,0.996778,7,5,0.714286,aspect_similarity=0.596667; area_similarity=0.186220; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0229,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\15155896108_9c22ac4833_b.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\15155896108_9c22ac4833_b.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998127,0.999442,0.390625,0.996745,0.998295,17,14,0.823529,aspect_similarity=0.577148; area_similarity=0.264382; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0230,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\506552827-egyptian-saw-scaled-viper-wriggling-gecko-chad.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\506552827-egyptian-saw-scaled-viper-wriggling-gecko-chad.jpg,DUPLICATE_REVIEW,NO,False,2,1,0,0.995402,0.999602,0.675,0.944853,0.999523,20,18,0.9,aspect_similarity=0.562500; area_similarity=0.810000; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0231,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\5739148026_6b28169cd9_b.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\5739148026_6b28169cd9_b.jpg,DUPLICATE_REVIEW,NO,False,2,1,0,0.994368,0.99828,0.5,0.959396,0.999859,5,4,0.8,aspect_similarity=0.540000; area_similarity=0.462963; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0232,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\602197057-egyptian-saw-scaled-viper-lurking-worming-chad.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\602197057-egyptian-saw-scaled-viper-lurking-worming-chad.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996918,0.999406,0.416667,0.978488,0.999882,15,12,0.8,aspect_similarity=0.562500; area_similarity=0.308642; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0233,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\619283807-egyptian-saw-scaled-viper-lurking-chad-sahara-das-versunkene-paradies.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\619283807-egyptian-saw-scaled-viper-lurking-chad-sahara-das-versunkene-paradies.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996834,0.999205,0.416667,0.979097,0.999778,15,13,0.866667,aspect_similarity=0.562500; area_similarity=0.308642; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0234,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\661453767-egyptian-saw-scaled-viper-lurking-worming-chad.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\661453767-egyptian-saw-scaled-viper-lurking-worming-chad.jpg,DUPLICATE_REVIEW,NO,False,0,0,2,0.997407,0.999292,0.675,0.981083,0.999833,14,13,0.928571,aspect_similarity=0.562500; area_similarity=0.810000; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0235,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\6834742881_d6100bca97_b.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\6834742881_d6100bca97_b.jpg,DUPLICATE_REVIEW,NO,False,0,1,0,0.995255,0.999312,0.390625,0.992344,0.999721,21,20,0.952381,aspect_similarity=0.602539; area_similarity=0.253241; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0236,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\686451267-wall-gecko-egyptian-saw-scaled-viper-worming-chad.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\686451267-wall-gecko-egyptian-saw-scaled-viper-worming-chad.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996613,0.999764,0.416667,0.961406,0.999012,15,12,0.8,aspect_similarity=0.562500; area_similarity=0.308642; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0237,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\699780063-wall-gecko-egyptian-saw-scaled-viper-chad-sahara-das-versunkene-paradies.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\699780063-wall-gecko-egyptian-saw-scaled-viper-chad-sahara-das-versunkene-paradies.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996396,0.999746,0.416667,0.98855,0.998702,22,21,0.954545,aspect_similarity=0.562500; area_similarity=0.308642; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; strong crop/watermark-compatible feature and color/structure evidence; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0238,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\755725196-egyptian-saw-scaled-viper-gecko-chad-sahara-das-versunkene-paradies.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\755725196-egyptian-saw-scaled-viper-gecko-chad-sahara-das-versunkene-paradies.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.995728,0.998807,0.416667,0.927847,0.999594,13,12,0.923077,aspect_similarity=0.562500; area_similarity=0.308642; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0239,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\806797304-wall-gecko-egyptian-saw-scaled-viper-chad-sahara-das-versunkene-paradies.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\806797304-wall-gecko-egyptian-saw-scaled-viper-chad-sahara-das-versunkene-paradies.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.995776,0.99979,0.416667,0.989092,0.999576,19,11,0.578947,aspect_similarity=0.562500; area_similarity=0.308642; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0240,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\886949850-wall-gecko-egyptian-saw-scaled-viper-wriggling-chad.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\886949850-wall-gecko-egyptian-saw-scaled-viper-wriggling-chad.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.995944,0.999231,0.416667,0.958771,0.999841,11,7,0.636364,aspect_similarity=0.562500; area_similarity=0.308642; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0241,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\90130058.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\90130058.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997969,0.999325,0.571429,0.994814,0.997152,6,6,1.0,aspect_similarity=0.544286; area_similarity=0.599925; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
