new_image,new_species,new_parent_class,existing_image,existing_class,existing_split,phash_distance,dhash_distance,previous_classification,ahash_distance,aspect_ratio_delta,pixel_correlation,ssim,color_histogram_correlation,orb_ratio_matches,orb_ransac_inliers,orb_inlier_ratio,final_classification,evidence,near_duplicate_status
Non-Venomous/Banded Racer/03000025388_01_f.jpg,Banded Racer,Non-Venomous,train/Non_Venomous_Snake/03000025388_01_f.jpg,Non_Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.333008,0.999275,0.994669,0.998561,42,42,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3330; pixel_corr=0.9993; SSIM=0.9947; hist_corr=0.9986; ORB_good=42; ORB_inliers=42; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/cobra-looking-rat-monocled-naja-very-dangerous-food-67192387.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/cobra-looking-rat-monocled-naja-very-dangerous-food-67192387.jpg,Venomous_Snake,TRAIN,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.346939,0.999757,0.995386,0.999768,30,30,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.3469; pixel_corr=0.9998; SSIM=0.9954; hist_corr=0.9998; ORB_good=30; ORB_inliers=30; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/Cobra-Monocled-7356-full.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/Cobra-Monocled-7356-full.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.4375,0.999743,0.993513,0.999449,10,8,0.8,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9997; SSIM=0.9935; hist_corr=0.9994; ORB_good=10; ORB_inliers=8; ORB_inlier_ratio=0.8000,POSSIBLE_NEAR_DUPLICATE
Venomous/Monocled Cobra/cobra-monocled-naja-very-dangerous-looking-rat-food-67509736.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/cobra-monocled-naja-very-dangerous-looking-rat-food-67509736.jpg,Venomous_Snake,TRAIN,2,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.478827,0.999795,0.996194,0.999408,15,7,0.466667,POSSIBLE_NEAR_DUPLICATE,pHash=2; dHash=0; aHash=0; aspect_delta=0.4788; pixel_corr=0.9998; SSIM=0.9962; hist_corr=0.9994; ORB_good=15; ORB_inliers=7; ORB_inlier_ratio=0.4667,POSSIBLE_NEAR_DUPLICATE
Venomous/Monocled Cobra/cobra-monocled.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/cobra-monocled.jpg,Venomous_Snake,TRAIN,0,2,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.333333,0.999489,0.996329,0.999618,18,15,0.833333,LIKELY_NEAR_DUPLICATE,pHash=0; dHash=2; aHash=0; aspect_delta=0.3333; pixel_corr=0.9995; SSIM=0.9963; hist_corr=0.9996; ORB_good=18; ORB_inliers=15; ORB_inlier_ratio=0.8333,POSSIBLE_NEAR_DUPLICATE
Venomous/Monocled Cobra/cobra-twins.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/cobra-twins.jpg,Venomous_Snake,TRAIN,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.335417,0.999774,0.996251,0.999892,67,58,0.865672,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.3354; pixel_corr=0.9998; SSIM=0.9963; hist_corr=0.9999; ORB_good=67; ORB_inliers=58; ORB_inlier_ratio=0.8657,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/cobra.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/cobra.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.4,0.999821,0.99786,0.999123,19,17,0.894737,LIKELY_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.4000; pixel_corr=0.9998; SSIM=0.9979; hist_corr=0.9991; ORB_good=19; ORB_inliers=17; ORB_inlier_ratio=0.8947,POSSIBLE_NEAR_DUPLICATE
Venomous/Monocled Cobra/cobra14n-1-web.jpg,Monocled Cobra,Venomous,validation/Venomous_Snake/cobra14n-1-web.jpg,Venomous_Snake,VALIDATION,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.332,0.999608,0.995931,0.999891,63,55,0.873016,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.3320; pixel_corr=0.9996; SSIM=0.9959; hist_corr=0.9999; ORB_good=63; ORB_inliers=55; ORB_inlier_ratio=0.8730,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/cobra_monocled.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/cobra_monocled.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999336,0.997565,0.999468,197,193,0.979695,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9993; SSIM=0.9976; hist_corr=0.9995; ORB_good=197; ORB_inliers=193; ORB_inlier_ratio=0.9797,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/detail-of-the-head-of-monocled-cobra-during-snake-show-in-bangkok-thailand_vruvptptg__S0000.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/detail-of-the-head-of-monocled-cobra-during-snake-show-in-bangkok-thailand_vruvptptg__S0000.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.4375,0.999726,0.996198,0.999799,32,24,0.75,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9997; SSIM=0.9962; hist_corr=0.9998; ORB_good=32; ORB_inliers=24; ORB_inlier_ratio=0.7500,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/DSC05913a-L.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/DSC05913a-L.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.32625,0.999919,0.997339,0.999417,98,93,0.94898,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3262; pixel_corr=0.9999; SSIM=0.9973; hist_corr=0.9994; ORB_good=98; ORB_inliers=93; ORB_inlier_ratio=0.9490,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/DSC05915-L.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/DSC05915-L.jpg,Venomous_Snake,TRAIN,2,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999731,0.997514,0.999402,119,113,0.94958,CONFIRMED_NEAR_DUPLICATE,pHash=2; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9997; SSIM=0.9975; hist_corr=0.9994; ORB_good=119; ORB_inliers=113; ORB_inlier_ratio=0.9496,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/DwJeRobtFhFY.jpg,Monocled Cobra,Venomous,validation/Venomous_Snake/DwJeRobtFhFY.jpg,Venomous_Snake,VALIDATION,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.284069,0.999344,0.997384,0.999602,123,102,0.829268,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2841; pixel_corr=0.9993; SSIM=0.9974; hist_corr=0.9996; ORB_good=123; ORB_inliers=102; ORB_inlier_ratio=0.8293,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/eba4efd1c51d679b1ecf1710a29961c2--scary-snakes-cobra-snake.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/eba4efd1c51d679b1ecf1710a29961c2--scary-snakes-cobra-snake.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.28125,0.998463,0.99391,0.998705,107,105,0.981308,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2812; pixel_corr=0.9985; SSIM=0.9939; hist_corr=0.9987; ORB_good=107; ORB_inliers=105; ORB_inlier_ratio=0.9813,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/Entrancing_Monocled_Cobra_1440x1080.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/Entrancing_Monocled_Cobra_1440x1080.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999939,0.997533,0.999367,39,34,0.871795,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9999; SSIM=0.9975; hist_corr=0.9994; ORB_good=39; ORB_inliers=34; ORB_inlier_ratio=0.8718,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/f0854287300e4dbf29dfacce19f436b2.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/f0854287300e4dbf29dfacce19f436b2.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999804,0.995373,0.999975,112,108,0.964286,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9998; SSIM=0.9954; hist_corr=1.0000; ORB_good=112; ORB_inliers=108; ORB_inlier_ratio=0.9643,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/hqdefault.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/hqdefault (2).jpg,Venomous_Snake,TRAIN,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999891,0.998727,0.999913,221,212,0.959276,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.2500; pixel_corr=0.9999; SSIM=0.9987; hist_corr=0.9999; ORB_good=221; ORB_inliers=212; ORB_inlier_ratio=0.9593,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/hqdefault_005.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/hqdefault_005.jpg,Venomous_Snake,TRAIN,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999962,0.998044,0.999982,176,164,0.931818,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.2500; pixel_corr=1.0000; SSIM=0.9980; hist_corr=1.0000; ORB_good=176; ORB_inliers=164; ORB_inlier_ratio=0.9318,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/img_09221.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/img_09221.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.33125,0.998878,0.997212,0.995597,35,35,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3312; pixel_corr=0.9989; SSIM=0.9972; hist_corr=0.9956; ORB_good=35; ORB_inliers=35; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/img_09311.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/img_09311.jpg,Venomous_Snake,TRAIN,2,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.33125,0.998488,0.996651,0.996105,21,20,0.952381,CONFIRMED_NEAR_DUPLICATE,pHash=2; dHash=0; aHash=0; aspect_delta=0.3312; pixel_corr=0.9985; SSIM=0.9967; hist_corr=0.9961; ORB_good=21; ORB_inliers=20; ORB_inlier_ratio=0.9524,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/jakob-lehner-monocled-cobra.jpg,Monocled Cobra,Venomous,validation/Venomous_Snake/jakob-lehner-monocled-cobra.jpg,Venomous_Snake,VALIDATION,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.331828,0.999855,0.998502,0.997953,44,44,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3318; pixel_corr=0.9999; SSIM=0.9985; hist_corr=0.9980; ORB_good=44; ORB_inliers=44; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/Krabi_King_Cobra_Show_4.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/Krabi_King_Cobra_Show_4.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.335548,0.999717,0.998431,0.99914,12,12,1.0,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3355; pixel_corr=0.9997; SSIM=0.9984; hist_corr=0.9991; ORB_good=12; ORB_inliers=12; ORB_inlier_ratio=1.0000,POSSIBLE_NEAR_DUPLICATE
Venomous/Monocled Cobra/Male_Sunset_pic1.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/Male_Sunset_pic1.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.041667,0.999254,0.998227,0.999642,343,341,0.994169,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.0417; pixel_corr=0.9993; SSIM=0.9982; hist_corr=0.9996; ORB_good=343; ORB_inliers=341; ORB_inlier_ratio=0.9942,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/maxresdefault.jpg,Monocled Cobra,Venomous,validation/Venomous_Snake/maxresdefault (2).jpg,Venomous_Snake,VALIDATION,2,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.4375,0.999877,0.995691,0.999461,12,7,0.583333,POSSIBLE_NEAR_DUPLICATE,pHash=2; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9999; SSIM=0.9957; hist_corr=0.9995; ORB_good=12; ORB_inliers=7; ORB_inlier_ratio=0.5833,POSSIBLE_NEAR_DUPLICATE
Venomous/Monocled Cobra/maxresdefault_002.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/maxresdefault_002 (2).jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.4375,0.999718,0.997223,0.99939,6,5,0.833333,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9997; SSIM=0.9972; hist_corr=0.9994; ORB_good=6; ORB_inliers=5; ORB_inlier_ratio=0.8333,POSSIBLE_NEAR_DUPLICATE
Venomous/Monocled Cobra/maxresdefault_005.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/maxresdefault_005.jpg,Venomous_Snake,TRAIN,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.4375,0.999774,0.997144,0.998891,11,6,0.545455,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.4375; pixel_corr=0.9998; SSIM=0.9971; hist_corr=0.9989; ORB_good=11; ORB_inliers=6; ORB_inlier_ratio=0.5455,POSSIBLE_NEAR_DUPLICATE
Venomous/Monocled Cobra/maxresdefault_010.jpg,Monocled Cobra,Venomous,validation/Venomous_Snake/maxresdefault_010.jpg,Venomous_Snake,VALIDATION,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.4375,0.99973,0.997339,0.999694,21,16,0.761905,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9997; SSIM=0.9973; hist_corr=0.9997; ORB_good=21; ORB_inliers=16; ORB_inlier_ratio=0.7619,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/Monocled Cobra (back).jpg,Monocled Cobra,Venomous,train/Venomous_Snake/Monocled Cobra (back).jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.25,0.999277,0.994605,0.999919,133,122,0.917293,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9993; SSIM=0.9946; hist_corr=0.9999; ORB_good=133; ORB_inliers=122; ORB_inlier_ratio=0.9173,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/Monocled Cobra (front).jpg,Monocled Cobra,Venomous,train/Venomous_Snake/Monocled Cobra (front).jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.00885,0.99964,0.995667,0.999957,369,364,0.98645,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.0088; pixel_corr=0.9996; SSIM=0.9957; hist_corr=1.0000; ORB_good=369; ORB_inliers=364; ORB_inlier_ratio=0.9864,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/MONOCLED COBRA-Naja naja pisonous snake in India.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/MONOCLED COBRA-Naja naja pisonous snake in India.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.394464,0.999587,0.99695,0.999578,34,29,0.852941,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3945; pixel_corr=0.9996; SSIM=0.9969; hist_corr=0.9996; ORB_good=34; ORB_inliers=29; ORB_inlier_ratio=0.8529,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/Monocled cobra.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/Monocled cobra.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.260101,0.999586,0.997805,0.999727,129,124,0.96124,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2601; pixel_corr=0.9996; SSIM=0.9978; hist_corr=0.9997; ORB_good=129; ORB_inliers=124; ORB_inlier_ratio=0.9612,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/Monocled Cobra_001.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/Monocled Cobra_001.jpg,Venomous_Snake,TRAIN,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.335,0.99958,0.998566,0.99964,55,54,0.981818,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.3350; pixel_corr=0.9996; SSIM=0.9986; hist_corr=0.9996; ORB_good=55; ORB_inliers=54; ORB_inlier_ratio=0.9818,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/monocled-61.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/monocled-61.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.333333,0.999726,0.997935,0.998883,4,4,1.0,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3333; pixel_corr=0.9997; SSIM=0.9979; hist_corr=0.9989; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,POSSIBLE_NEAR_DUPLICATE
Venomous/Monocled Cobra/monocled-baby-cobra3.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/monocled-baby-cobra3.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.546218,0.999391,0.997664,0.999779,5,4,0.8,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.5462; pixel_corr=0.9994; SSIM=0.9977; hist_corr=0.9998; ORB_good=5; ORB_inliers=4; ORB_inlier_ratio=0.8000,POSSIBLE_NEAR_DUPLICATE
Venomous/Monocled Cobra/Monocled-Cobra-1-1.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/Monocled-Cobra-1-1.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.0,0.999905,0.996633,0.999897,83,82,0.987952,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.0000; pixel_corr=0.9999; SSIM=0.9966; hist_corr=0.9999; ORB_good=83; ORB_inliers=82; ORB_inlier_ratio=0.9880,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/monocled-cobra-back_1.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/monocled-cobra-back_1.jpg,Venomous_Snake,TRAIN,0,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.445161,0.999277,0.996853,0.999961,14,11,0.785714,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=1; aHash=0; aspect_delta=0.4452; pixel_corr=0.9993; SSIM=0.9969; hist_corr=1.0000; ORB_good=14; ORB_inliers=11; ORB_inlier_ratio=0.7857,POSSIBLE_NEAR_DUPLICATE
Venomous/Monocled Cobra/monocled-cobra-naja-kaouthia-dr22tj.jpg,Monocled Cobra,Venomous,validation/Venomous_Snake/monocled-cobra-naja-kaouthia-dr22tj.jpg,Venomous_Snake,VALIDATION,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.361111,0.9999,0.997676,0.998595,40,25,0.625,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3611; pixel_corr=0.9999; SSIM=0.9977; hist_corr=0.9986; ORB_good=40; ORB_inliers=25; ORB_inlier_ratio=0.6250,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/monocled-cobra-naja-kaouthia-portrait-armx60.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/monocled-cobra-naja-kaouthia-portrait-armx60.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.295556,0.999796,0.997128,0.999543,93,87,0.935484,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2956; pixel_corr=0.9998; SSIM=0.9971; hist_corr=0.9995; ORB_good=93; ORB_inliers=87; ORB_inlier_ratio=0.9355,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/monocled-cobra-naja-kaouthia-venomous-common-eaglenest-arunachal-pradesh-B39GW0.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/monocled-cobra-naja-kaouthia-venomous-common-eaglenest-arunachal-pradesh-B39GW0.jpg,Venomous_Snake,TRAIN,2,1,HIGH_CONFIDENCE_NEAR_DUPLICATE,1,0.276923,0.999145,0.997837,0.997775,36,36,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=2; dHash=1; aHash=1; aspect_delta=0.2769; pixel_corr=0.9991; SSIM=0.9978; hist_corr=0.9978; ORB_good=36; ORB_inliers=36; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/monocled-cobra-naja-kaouthia-venomous-common-eaglenest-arunachal-pradesh-B39H7Y.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/monocled-cobra-naja-kaouthia-venomous-common-eaglenest-arunachal-pradesh-B39H7Y.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.28,0.999589,0.998546,0.998861,49,47,0.959184,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2800; pixel_corr=0.9996; SSIM=0.9985; hist_corr=0.9989; ORB_good=49; ORB_inliers=47; ORB_inlier_ratio=0.9592,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/monocled-cobra-naja-kaouthia-venomous-common-eaglenest-arunachal-pradesh-b39h8h.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/monocled-cobra-naja-kaouthia-venomous-common-eaglenest-arunachal-pradesh-b39h8h.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.374074,0.999651,0.998805,0.99897,44,44,1.0,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3741; pixel_corr=0.9997; SSIM=0.9988; hist_corr=0.9990; ORB_good=44; ORB_inliers=44; ORB_inlier_ratio=1.0000,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/monocled-cobra-naja-naja-kaouthia-native-to-south-eastern-asia-a7yf0g.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/monocled-cobra-naja-naja-kaouthia-native-to-south-eastern-asia-a7yf0g.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.370213,0.999718,0.998278,0.999291,71,62,0.873239,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.3702; pixel_corr=0.9997; SSIM=0.9983; hist_corr=0.9993; ORB_good=71; ORB_inliers=62; ORB_inlier_ratio=0.8732,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/monocled-cobra-naja-naja-kaouthis-albino-rearing-thailand-a3p8jp.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/monocled-cobra-naja-naja-kaouthis-albino-rearing-thailand-a3p8jp.jpg,Venomous_Snake,TRAIN,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.291111,0.999761,0.997649,0.997947,142,131,0.922535,CONFIRMED_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.2911; pixel_corr=0.9998; SSIM=0.9976; hist_corr=0.9979; ORB_good=142; ORB_inliers=131; ORB_inlier_ratio=0.9225,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/monocled-cobra-naja-naja-kaouthis-albino-rearing-thailand-a3p8kj.jpg,Monocled Cobra,Venomous,train/Venomous_Snake/monocled-cobra-naja-naja-kaouthis-albino-rearing-thailand-a3p8kj.jpg,Venomous_Snake,TRAIN,2,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,1,0.359259,0.999746,0.998076,0.999237,29,21,0.724138,CONFIRMED_NEAR_DUPLICATE,pHash=2; dHash=0; aHash=1; aspect_delta=0.3593; pixel_corr=0.9997; SSIM=0.9981; hist_corr=0.9992; ORB_good=29; ORB_inliers=21; ORB_inlier_ratio=0.7241,HIGH_CONFIDENCE_NEAR_DUPLICATE
Venomous/Monocled Cobra/monocled-cobra-snake-death_85876_ver1.0_1280_720.jpg,Monocled Cobra,Venomous,validation/Venomous_Snake/monocled-cobra-snake-death_85876_ver1.0_1280_720.jpg,Venomous_Snake,VALIDATION,0,0,HIGH_CONFIDENCE_NEAR_DUPLICATE,0,0.4375,0.999634,0.996127,0.999891,11,11,1.0,POSSIBLE_NEAR_DUPLICATE,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9996; SSIM=0.9961; hist_corr=0.9999; ORB_good=11; ORB_inliers=11; ORB_inlier_ratio=1.0000,POSSIBLE_NEAR_DUPLICATE
