review_id,image_path,species,parent_class,review_type,suspected_match_path,suspected_match_split,frozen_test_involved,similarity_summary,contact_sheet_path,human_decision,human_notes,final_recommended_status
REVIEW_0285,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\dscn2969.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/dscn2969.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9996; SSIM=0.9968; hist_corr=0.9993; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0285_duplicate_review.png,,,
REVIEW_0286,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\f5f5410cbb701105a26085bc85090b0a--pretty-animals-reptiles-and-amphibians.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/f5f5410cbb701105a26085bc85090b0a--pretty-animals-reptiles-and-amphibians.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3357; pixel_corr=0.9998; SSIM=0.9979; hist_corr=0.9992; ORB_good=15; ORB_inliers=10; ORB_inlier_ratio=0.6667,contact_sheets/duplicate_review/review_0286_duplicate_review.png,,,
REVIEW_0287,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\ika-80438-reptiles-snakes-cobra-indian-spectacled-cobra-naja-naja-CE8PWP.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/ika-80438-reptiles-snakes-cobra-indian-spectacled-cobra-naja-naja-CE8PWP.jpg,VALIDATION,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.3705; pixel_corr=0.9986; SSIM=0.9973; hist_corr=0.9954; ORB_good=14; ORB_inliers=13; ORB_inlier_ratio=0.9286,contact_sheets/duplicate_review/review_0287_duplicate_review.png,,,
REVIEW_0288,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\IMG_3863-2.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/IMG_3863-2.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3571; pixel_corr=0.9992; SSIM=0.9955; hist_corr=0.9979; ORB_good=3; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0288_duplicate_review.png,,,
REVIEW_0289,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\IMG_5785.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/IMG_5785.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3331; pixel_corr=0.9997; SSIM=0.9958; hist_corr=0.9995; ORB_good=15; ORB_inliers=14; ORB_inlier_ratio=0.9333,contact_sheets/duplicate_review/review_0289_duplicate_review.png,,,
REVIEW_0290,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\IMG_5971-2.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/IMG_5971-2.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3187; pixel_corr=0.9998; SSIM=0.9971; hist_corr=0.9997; ORB_good=6; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0290_duplicate_review.png,,,
REVIEW_0291,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\indian-cobra-asian-cobra-or-spectacled-cobra-naja-naja-in-a-snake-EB2R58.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/indian-cobra-asian-cobra-or-spectacled-cobra-naja-naja-in-a-snake-EB2R58.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3777; pixel_corr=0.9994; SSIM=0.9968; hist_corr=0.9988; ORB_good=9; ORB_inliers=6; ORB_inlier_ratio=0.6667,contact_sheets/duplicate_review/review_0291_duplicate_review.png,,,
REVIEW_0292,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\indian-cobra-asian-cobra-or-spectacled-cobra-naja-naja-in-a-snake-EB2T9E.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/indian-cobra-asian-cobra-or-spectacled-cobra-naja-naja-in-a-snake-EB2T9E.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3777; pixel_corr=0.9995; SSIM=0.9967; hist_corr=0.9989; ORB_good=9; ORB_inliers=9; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0292_duplicate_review.png,,,
REVIEW_0293,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\indian-cobra-asian-cobra-or-spectacled-cobra-naja-naja-pettigalawatta-DWNMJ8.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/indian-cobra-asian-cobra-or-spectacled-cobra-naja-naja-pettigalawatta-DWNMJ8.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.3770; pixel_corr=0.9998; SSIM=0.9973; hist_corr=0.9992; ORB_good=10; ORB_inliers=8; ORB_inlier_ratio=0.8000,contact_sheets/duplicate_review/review_0293_duplicate_review.png,,,
REVIEW_0294,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\indian-cobra-front_2.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/indian-cobra-front_2.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4952; pixel_corr=0.9998; SSIM=0.9985; hist_corr=0.9997; ORB_good=6; ORB_inliers=5; ORB_inlier_ratio=0.8333,contact_sheets/duplicate_review/review_0294_duplicate_review.png,,,
REVIEW_0295,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\indian-cobra_002.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/indian-cobra_002.jpg,TRAIN,NO,pHash=2; dHash=0; aHash=0; aspect_delta=0.5208; pixel_corr=0.9993; SSIM=0.9969; hist_corr=0.9984; ORB_good=2; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0295_duplicate_review.png,,,
REVIEW_0296,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\Kanha-426_Spectacled-Cobra.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Kanha-426_Spectacled-Cobra.jpg,TRAIN,NO,pHash=0; dHash=2; aHash=0; aspect_delta=0.4000; pixel_corr=0.9979; SSIM=0.9917; hist_corr=0.9886; ORB_good=7; ORB_inliers=7; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0296_duplicate_review.png,,,
REVIEW_0297,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\maxresdefault_006.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/maxresdefault_006 (3).jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9995; SSIM=0.9977; hist_corr=0.9983; ORB_good=3; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0297_duplicate_review.png,,,
REVIEW_0298,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\Naja-naja-1-Spectacled-cobra.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Naja-naja-1-Spectacled-cobra.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=26; aspect_delta=0.3734; pixel_corr=0.0639; SSIM=0.0654; hist_corr=0.9984; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0298_duplicate_review.png,,,
REVIEW_0299,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\Naja-naja-2-Spectacled-cobra-Copy.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Naja-naja-2-Spectacled-cobra-Copy.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=29; aspect_delta=0.3589; pixel_corr=-0.0065; SSIM=0.0557; hist_corr=0.9984; ORB_good=11; ORB_inliers=10; ORB_inlier_ratio=0.9091,contact_sheets/duplicate_review/review_0299_duplicate_review.png,,,
REVIEW_0300,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\Naja-naja-3-Spectacled-cobra-1170x455.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Naja-naja-3-Spectacled-cobra-1170x455.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.6111; pixel_corr=0.9987; SSIM=0.9969; hist_corr=0.9992; ORB_good=3; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0300_duplicate_review.png,,,
REVIEW_0301,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\Naja-naja-4-Spectacled-cobra.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Naja-naja-4-Spectacled-cobra.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3333; pixel_corr=0.9993; SSIM=0.9975; hist_corr=0.9995; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0301_duplicate_review.png,,,
REVIEW_0302,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\Naja-naja-5-Spectacled-cobra.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Naja-naja-5-Spectacled-cobra.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3904; pixel_corr=0.9991; SSIM=0.9970; hist_corr=0.9994; ORB_good=5; ORB_inliers=4; ORB_inlier_ratio=0.8000,contact_sheets/duplicate_review/review_0302_duplicate_review.png,,,
REVIEW_0303,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\Naja-naja-Saleem-Hameed-e1442201686504.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Naja-naja-Saleem-Hameed-e1442201686504.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4740; pixel_corr=0.9998; SSIM=0.9965; hist_corr=0.9999; ORB_good=17; ORB_inliers=11; ORB_inlier_ratio=0.6471,contact_sheets/duplicate_review/review_0303_duplicate_review.png,,,
REVIEW_0304,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\snake-cobra-indian-spectacled-cobra-naja-naja-with-open-hood-india-CE8R0T.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/snake-cobra-indian-spectacled-cobra-naja-naja-with-open-hood-india-CE8R0T.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=1; aspect_delta=0.3763; pixel_corr=0.9991; SSIM=0.9965; hist_corr=0.9987; ORB_good=18; ORB_inliers=18; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0304_duplicate_review.png,,,
REVIEW_0305,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\Spectacled cobra.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Spectacled cobra.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.4060; pixel_corr=0.9993; SSIM=0.9968; hist_corr=0.9986; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0305_duplicate_review.png,,,
REVIEW_0306,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\spectacled-cobra-in-basket-of-snake-charmer-new-delhi-india-naja-naja-DTRX7M.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/spectacled-cobra-in-basket-of-snake-charmer-new-delhi-india-naja-naja-DTRX7M.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3777; pixel_corr=0.9996; SSIM=0.9965; hist_corr=0.9998; ORB_good=13; ORB_inliers=11; ORB_inlier_ratio=0.8462,contact_sheets/duplicate_review/review_0306_duplicate_review.png,,,
REVIEW_0307,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\spectacled-cobra-naja-naja-bangalore-karnataka-theindian-cobrais-one-hnww7k.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/spectacled-cobra-naja-naja-bangalore-karnataka-theindian-cobrais-one-hnww7k.jpg,TRAIN,NO,pHash=2; dHash=0; aHash=0; aspect_delta=0.3617; pixel_corr=0.9998; SSIM=0.9960; hist_corr=0.9998; ORB_good=13; ORB_inliers=11; ORB_inlier_ratio=0.8462,contact_sheets/duplicate_review/review_0307_duplicate_review.png,,,
REVIEW_0308,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\spectacled-cobra-naja-naja-family-elaphidae-aarey-milk-colony-mumbai-ECK40G.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/spectacled-cobra-naja-naja-family-elaphidae-aarey-milk-colony-mumbai-ECK40G.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3770; pixel_corr=0.9985; SSIM=0.9953; hist_corr=0.9994; ORB_good=16; ORB_inliers=15; ORB_inlier_ratio=0.9375,contact_sheets/duplicate_review/review_0308_duplicate_review.png,,,
REVIEW_0309,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\spectacled-cobra-naja-naja-venomous-common-dive-ghat-maharasthra-india-AA2KAR.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/spectacled-cobra-naja-naja-venomous-common-dive-ghat-maharasthra-india-AA2KAR.jpg,VALIDATION,NO,pHash=2; dHash=0; aHash=0; aspect_delta=0.2986; pixel_corr=0.9996; SSIM=0.9964; hist_corr=0.9990; ORB_good=18; ORB_inliers=16; ORB_inlier_ratio=0.8889,contact_sheets/duplicate_review/review_0309_duplicate_review.png,,,
REVIEW_0310,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\spectacled-cobra-naja-naja-venomous-common-elapidae-ajivali-devrai-BY1010.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/spectacled-cobra-naja-naja-venomous-common-elapidae-ajivali-devrai-BY1010.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3770; pixel_corr=0.9994; SSIM=0.9970; hist_corr=0.9993; ORB_good=18; ORB_inliers=17; ORB_inlier_ratio=0.9444,contact_sheets/duplicate_review/review_0310_duplicate_review.png,,,
REVIEW_0311,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\spectacled-cobra-naja-naja-venomous-common-genus-of-venomous-elapid-AX06FY.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/spectacled-cobra-naja-naja-venomous-common-genus-of-venomous-elapid-AX06FY.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3741; pixel_corr=0.9993; SSIM=0.9969; hist_corr=0.9980; ORB_good=6; ORB_inliers=4; ORB_inlier_ratio=0.6667,contact_sheets/duplicate_review/review_0311_duplicate_review.png,,,
REVIEW_0312,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\spectacled-cobra-naja-naja-venomous-common-genus-of-venomous-elapid-ax2f1m.jpg,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/spectacled-cobra-naja-naja-venomous-common-genus-of-venomous-elapid-ax2f1m.jpg,VALIDATION,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.3556; pixel_corr=0.9997; SSIM=0.9980; hist_corr=0.9953; ORB_good=16; ORB_inliers=11; ORB_inlier_ratio=0.6875,contact_sheets/duplicate_review/review_0312_duplicate_review.png,,,
REVIEW_0313,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_02.JPG,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/The_Common_Indian_Cobra_or_Spectacled_Cobra_02.JPG,TRAIN,NO,pHash=0; dHash=0; aHash=2; aspect_delta=0.2500; pixel_corr=0.9993; SSIM=0.9970; hist_corr=0.9947; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0313_duplicate_review.png,,,
REVIEW_0314,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_04.JPG,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/The_Common_Indian_Cobra_or_Spectacled_Cobra_04.JPG,TRAIN,NO,pHash=0; dHash=0; aHash=3; aspect_delta=0.2500; pixel_corr=0.9991; SSIM=0.9967; hist_corr=0.9966; ORB_good=3; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0314_duplicate_review.png,,,
REVIEW_0315,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_07.JPG,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/The_Common_Indian_Cobra_or_Spectacled_Cobra_07.JPG,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9995; SSIM=0.9976; hist_corr=0.9961; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0315_duplicate_review.png,,,
REVIEW_0316,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_08.JPG,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/The_Common_Indian_Cobra_or_Spectacled_Cobra_08.JPG,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9993; SSIM=0.9968; hist_corr=0.9946; ORB_good=2; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0316_duplicate_review.png,,,
REVIEW_0317,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_13.JPG,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/The_Common_Indian_Cobra_or_Spectacled_Cobra_13.JPG,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9992; SSIM=0.9970; hist_corr=0.9976; ORB_good=3; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0317_duplicate_review.png,,,
REVIEW_0318,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_14.JPG,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/The_Common_Indian_Cobra_or_Spectacled_Cobra_14.JPG,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9988; SSIM=0.9963; hist_corr=0.9931; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0318_duplicate_review.png,,,
REVIEW_0319,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_21.JPG,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/The_Common_Indian_Cobra_or_Spectacled_Cobra_21.JPG,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9996; SSIM=0.9973; hist_corr=0.9906; ORB_good=2; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0319_duplicate_review.png,,,
REVIEW_0320,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_23.JPG,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/The_Common_Indian_Cobra_or_Spectacled_Cobra_23.JPG,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9996; SSIM=0.9975; hist_corr=0.9959; ORB_good=3; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0320_duplicate_review.png,,,
REVIEW_0321,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_29.JPG,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/The_Common_Indian_Cobra_or_Spectacled_Cobra_29.JPG,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.4386; pixel_corr=0.9990; SSIM=0.9965; hist_corr=0.9980; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0321_duplicate_review.png,,,
REVIEW_0322,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_30.JPG,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/The_Common_Indian_Cobra_or_Spectacled_Cobra_30.JPG,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9994; SSIM=0.9971; hist_corr=0.9958; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0322_duplicate_review.png,,,
REVIEW_0323,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_34.JPG,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/The_Common_Indian_Cobra_or_Spectacled_Cobra_34.JPG,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9996; SSIM=0.9973; hist_corr=0.9962; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0323_duplicate_review.png,,,
REVIEW_0324,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\The_Common_Indian_Cobra_or_Spectacled_Cobra_35.JPG,Spectacled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/The_Common_Indian_Cobra_or_Spectacled_Cobra_35.JPG,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9995; SSIM=0.9973; hist_corr=0.9968; ORB_good=5; ORB_inliers=3; ORB_inlier_ratio=0.6000,contact_sheets/duplicate_review/review_0324_duplicate_review.png,,,
