relative_path,filename,extension,parent_label,species_label,intended_model_class,width,height,channels_or_mode,file_size_bytes,sha256,perceptual_hash,dhash,readable,exact_duplicate_group,near_duplicate_group,source_group_id,existing_dataset_match,existing_split_match,label_conflict,provenance_status,audit_status,review_reason,image_format,aspect_ratio,integrity_error,truncated_warning
Venomous/King Cobra/a2bfde93a79e2a589d20d30b25e985c5--romulus-king-cobra.jpg,a2bfde93a79e2a589d20d30b25e985c5--romulus-king-cobra.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,389,291,RGB,19995,7e1d1a0a551c18a73f4b50a80a0fcdbcabca083baf9f881ea311fa53f35fb2b1,c436ec037be4913e,cc6474d049c0a763,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.33677,,False
Venomous/King Cobra/aa6c2fd08e164e062648b3844cbb582b--cobra-snake-king-cobra.jpg,aa6c2fd08e164e062648b3844cbb582b--cobra-snake-king-cobra.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,340,525,RGB,32768,14739b2bb677e3056095ec93e2b1684d796a4cdb2c3687773a06788d6e3107bc,c9cc26f33272b54a,a7f3b3b31190b99b,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,0.647619,,False
Venomous/King Cobra/Afbeelding12-1024x696.jpg,Afbeelding12-1024x696.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,1024,696,RGB,131198,ef73c4576766279a4bbc36e81a76ab6cca021f39647bdc221b12f5d52e3f02a6,8cb3263e91d4fdc0,2969d1d2b337e5b2,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.471264,,False
Venomous/King Cobra/ap17207013744013.jpg,ap17207013744013.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,2400,1800,RGB,475231,a34bb721564e03b1b3bf427dc357d519c560186e53510369395a0878dfa19ff0,e3e4303fc6113c67,04c1a5c96b5b5982,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.333333,,False
Venomous/King Cobra/b3bddd06c161b0b368fca1845dff6e974aa48bcc87495bff50309d9b19296ae7.jpg,b3bddd06c161b0b368fca1845dff6e974aa48bcc87495bff50309d9b19296ae7.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,468,250,RGB,33262,6ce30dbd428c41e83d82863f6993e83b483c65fa1fa3318d71512606baa4f3fd,9f30c3166ca61dcd,9c9a7a727278e962,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.872,,False
Venomous/King Cobra/babykingcobra.jpg,babykingcobra.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,1000,1000,RGB,70021,a0c79abfc313df670166343f7ed102b92a0e7d1c1922f3eabeea6711073dfb65,dec0f03f87204cd7,8041a1d561239f41,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.0,,False
Venomous/King Cobra/Close-up-of-the-head-of-a-king-cobra.jpg,Close-up-of-the-head-of-a-king-cobra.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,650,430,RGB,47572,eb5f236623bea3b4a2bfc506ddefeda77dcf9a7daa40608dbbae5b7483fb1dbb,94f55bc696731066,dce494ace4f0e1f8,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.511628,,False
Venomous/King Cobra/cobra-head.jpg,cobra-head.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,511,275,RGB,55465,311fc4ccefbd09a1b57d0d98a2b9f5519fd28229ece352cfbd27b18bcb56bacd,873f3561c22dc38e,873672f9e1cfc6cc,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.858182,,False
Venomous/King Cobra/cobra-long.jpg,cobra-long.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,580,1032,RGB,69917,feb2a2c9180af6393f5cc2c9763272d172792de5fd41e436150b93da6b10cfab,ce883076cf1b6c78,e4f4f1606124080e,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,0.562016,,False
Venomous/King Cobra/cobra6n.jpg,cobra6n.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,750,425,RGB,37445,6a9c3f5ceb643f1a90655f77d29cc11a634385f41e8a6b4ba5fd28ae4fcd879d,873c39e36646909f,f4f074e4e8c8c8d8,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.764706,,False
Venomous/King Cobra/cobra_001.jpg,cobra_001.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,1939,1315,RGB,1894229,18ec701a98540da6bbec3e5006db510f9d1039e6ddd1e025d1b8755f0c14f4b0,9fe078a73299cc16,8dc370506c626130,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.474525,,False
Venomous/King Cobra/cobra_002.jpg,cobra_002.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,2048,1001,RGB,420666,6826c5bfa9652af9824655e095f85a47c6f2e43ebed77483d49e0c6c1b86995f,9f7df0c020979e29,1838787063696c6c,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,2.045954,,False
Venomous/King Cobra/cobra_181212-12.jpg,cobra_181212-12.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,380,462,RGB,189941,b7dccb29e991b2c81b3732f0dd4ded0ebddb76963394c02bcb9df6e252275df9,ab0d2b46c64dd34e,6b3f1a96ad090b5b,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,0.822511,,False
Venomous/King Cobra/cobra_181212-9.jpg,cobra_181212-9.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,550,355,RGB,113023,04c8cc9a1b9ca79abfe5cac7366f83c30aaa5271d05c783fe61a696d11755036,8c232e8d893ccf97,a7cf4c96f0f2b4b1,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.549296,,False
Venomous/King Cobra/exotic_king_cobra1-1030x685.jpg,exotic_king_cobra1-1030x685.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,1030,685,RGB,128627,14f59041b64b49a4c70f4347aa8746558d9afc73c9b0c4607f1d40602a131713,8f3fa4243794251f,367b7b7b5bc7f1c3,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.50365,,False
Venomous/King Cobra/exotic_king_cobra_h.jpg,exotic_king_cobra_h.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,2048,1152,RGB,153376,3d56b6666ecb1546f8274b3274cab6bdf0890f3e2bd0f8a6c052a9c3eb0be4a0,8c43bd71f24e9c68,e8e2e0e891327675,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.777778,,False
Venomous/King Cobra/f5716d1268715b37ed4d371add3f7600--snake-images-snake-photos.jpg,f5716d1268715b37ed4d371add3f7600--snake-images-snake-photos.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,573,430,RGB,65918,08067a0a376988ef3026bcac1f36a9b1b96c5646e0d074306a8c981e76846c75,94534d749689f369,7874da7d553cb274,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.332558,,False
Venomous/King Cobra/head-of-a-king-cobra-bdktrm.jpg,head-of-a-king-cobra-bdktrm.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,640,445,RGB,67795,50a651408a36a47c6023e3d8a6c9028536f1d7a3b7c9d6ef7ab3e502d0657bc5,c0eabf4bb22ce115,8361c686d8d170dc,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.438202,,False
Venomous/King Cobra/hja3fryte6pc8-0lufn4l7g1pmhn172j-large.jpg,hja3fryte6pc8-0lufn4l7g1pmhn172j-large.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,620,348,RGB,25320,1b7716fcdd897a3774441a57a355666227ca85ef4622e5ac51f180b23a909724,d6d27d2dc0231ea3,e068e9a9e46e0e2c,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.781609,,False
Venomous/King Cobra/hqdefault_007.jpg,hqdefault_007.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,480,360,RGB,32039,0aeec9dbd1b2621ceb3779fe4917c27a9c7186451e01325175dd2a1bbd5c8e77,869d7f62781f2168,2c75f6b5a5cce023,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.333333,,False
Venomous/King Cobra/IMG_7375.jpg,IMG_7375.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,2890,4088,RGB,870730,81b1edb11c6788cfd5bb4e037cfe7c7d96ac01dfd3e5366f07de1c242f693999,dbd2e5e12e1c1c1c,a81939f939d8d80b,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,0.706947,,False
Venomous/King Cobra/IMG_7415.jpg,IMG_7415.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,3342,2600,RGB,1672890,b465ddd90be16738358d5c8be5d9a06435718b3ef76ca43e9f3127c5b96a367a,d61299c9eb69e921,393c1c4c0c833318,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.285385,,False
Venomous/King Cobra/IMG_7421.jpg,IMG_7421.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,3700,2514,RGB,1378268,93e4f993106bc35e5b66772719a25997b731223a423cd4080e148bad5b20f9f0,c6cd2d265a7e6c60,65fac02084840cb9,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.471758,,False
Venomous/King Cobra/interesting-facts-about-king-cobras.jpg,interesting-facts-about-king-cobras.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,1024,683,RGB,101643,69550ec80c2d50dc187abe23a276cf4884c472f776704454ff81daae920be016,d00f12c3dc9d547b,b0cf103294cc1b34,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.499268,,False
Venomous/King Cobra/jaideep-king-cobra_full-body-copy.jpg,jaideep-king-cobra_full-body-copy.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,448,299,RGB,43652,f3a5925e9b72b1d6b287a0934dfb8507bb7475b4731e43c3b47abf57cd6bb2ab,ed94ce3bd0cb9260,2626b262962b6323,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.498328,,False
Venomous/King Cobra/Juvenile-king-cobra---defensive-posture.jpg,Juvenile-king-cobra---defensive-posture.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,650,431,RGB,100522,8b15ecc0c58c8b1a0a3105844231ab3cc6d80b7d96e98c9276c1c7807fad0fec,9846a787c3b0e4dd,e451959970f5bb3b,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.508121,,False
Venomous/King Cobra/King Cobra Eating Rat.jpg,King Cobra Eating Rat.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,500,333,RGB,124751,beb53201d62a0a19cfb989ebd5dd6181e72c5f25b69a022b5835ba57de8e1db7,9661283ec730c6fd,58d9c8cc4c6c3477,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.501502,,False
"Venomous/King Cobra/King cobra, 1874 engraving.jpg","King cobra, 1874 engraving.jpg",.jpg,Venomous,King Cobra,Venomous_Snake,1152,1244,RGB,177783,4fae05e66d7e573a2651c9b9d0c5f7a22bc18979b4a1cbf3bd57ff4bfc037cfc,eee4933ba9cc2c0a,0d4d6596074d590b,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,0.926045,,False
"Venomous/King Cobra/King cobra, Enygmatic-Halcyon-Wikipedia.jpg","King cobra, Enygmatic-Halcyon-Wikipedia.jpg",.jpg,Venomous,King Cobra,Venomous_Snake,785,587,RGB,176218,7c661c38aa8f729a0235f841c56516d7ce6813086ef504b51d75590eaa347d6d,b5bce8d34744b452,0e17364ecc5af0a6,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.337308,,False
Venomous/King Cobra/king-cobra-1.jpg,king-cobra-1.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,1024,600,RGB,85025,ace0e77fcf19fcd0d83cf75c51f65705e483b7e36548d6ea33aeedbc251c53e3,c3603c8fd1c8c7cd,1244c3d8d0683119,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.706667,,False
Venomous/King Cobra/king-cobra-1_001.jpg,king-cobra-1_001.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,2048,1424,RGB,733468,37aba2799c4989471069fa6e56dee9c80faf21f758986d6b781920749856bd7e,bc421b3dc03fdc46,182ce5a6a6365f62,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.438202,,False
Venomous/King Cobra/king-cobra-9.jpg,king-cobra-9.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,500,322,RGB,51061,f977668d26d8099bd15295d44a048cb291178c2fcd97c01f71ef02fdc7a958df,c5cdce128e2fc34c,62b24242b9dda5e5,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.552795,,False
Venomous/King Cobra/King-Cobra-baby-1.jpg,King-Cobra-baby-1.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,445,305,RGB,42150,e065e44f8ed31acc032104b0609a25d322dde98de76442793455b3ba3dd9ad14,942b6bc4373b640f,8bbda69ce4e4f9e8,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.459016,,False
Venomous/King Cobra/king-cobra-bg.jpg,king-cobra-bg.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,645,506,RGB,46202,18eb8aa7e40a5fdbf3be69206dd4a8e5e9221e3f879050d6b41291a2d395d823,e2616e97851a9a6b,4b878b9ece3c71e1,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.274704,,False
Venomous/King Cobra/King-Cobra-by-kokotewan-640x326.jpg,King-Cobra-by-kokotewan-640x326.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,640,326,RGB,48975,63b9cefe19fc77a562cb2f95c7bd004d667cbcc6309a3ed8b3c08723e39a8dcb,f1ce1f7326269162,2661e08e9a9212f2,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.96319,,False
Venomous/King Cobra/King-Cobra-captive.jpg,King-Cobra-captive.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,968,512,RGB,611381,4982aeddcb97b035e75a917712ec746dbd2865f52215b559878206e7fe2d043b,9236c9ece5cd90a6,c55ddded8dddf9b9,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.890625,,False
Venomous/King Cobra/king-cobra-facts-for-kids1-e1359370651750.jpg,king-cobra-facts-for-kids1-e1359370651750.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,400,290,RGB,30489,5f8b3caeb1c4f268419328ebae9dbd02abb5145af2ada1a2dac94b40f5b2a9ff,bd25614ada6dc730,0b16163339692f19,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.37931,,False
Venomous/King Cobra/king-cobra-head1.jpg,king-cobra-head1.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,400,440,RGB,198934,202b1ba87070a4b47a42b7714bbcd0aa5c5e811e6ba0944c485898983a9f5ee5,cf3039666a4bda92,793ef8e26460f371,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,0.909091,,False
Venomous/King Cobra/King-Cobra-India.jpg,King-Cobra-India.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,1000,666,RGB,65537,1bc62e7de9ab572184c5d8e47987f31919d7fa5f6c00faa24596729babfab2d6,91d98bac307e3666,d2d048d8ccc44ccc,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.501502,,False
Venomous/King Cobra/king-cobra-juvenile-445px.jpg,king-cobra-juvenile-445px.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,445,445,RGB,52093,2a4f992764040397a61a49a3cb7f0b55527211e5c26d4cabbeaa85ace6271879,ceae05f1b1616ec2,d462e691d5f1d0fc,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.0,,False
Venomous/King Cobra/king-cobra-ophiophagus-hannah-800x600.jpg,king-cobra-ophiophagus-hannah-800x600.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,800,532,RGB,33895,a26b1c1d12f6d7ec28f3f6942ebf2c468c1101334729f6790009ff31850905a1,d4261bdf1a743263,f8cc9694a4f0d494,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.503759,,False
Venomous/King Cobra/king-cobra-ophiophagus-hannah-800x600_001.jpg,king-cobra-ophiophagus-hannah-800x600_001.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,800,534,RGB,61521,166285ecbb7c692b14f875074046ceca986302ba0bdbde075a00566c45728d84,b12633085f5d4d79,be8f95b8e3f8185a,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.498127,,False
Venomous/King Cobra/king-cobra-ophiophagus-hannah-swallowing-a-rat-snake-bali-indonesia-EG8D80.jpg,king-cobra-ophiophagus-hannah-swallowing-a-rat-snake-bali-indonesia-EG8D80.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,1300,956,RGB,160301,e9bf2a85262a8a0d13df453b6f9ac8cc8c30673a9a07c43c0ace475f7a88cbf5,c59437f3599b6288,0ce6e290e20e5d44,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.359833,,False
Venomous/King Cobra/King-cobra-partially-displaying-hood.jpg,King-cobra-partially-displaying-hood.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,650,430,RGB,85416,dc828d560a6b7d1b1e41ad7efd5b883a3fe5c3e832f9a8078aaffa897a85caed,874f78a0b9b05c7a,3060686d4b6ccd9c,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.511628,,False
Venomous/King Cobra/King-Cobra-rescued-from-Dukura-range-copy.jpg,King-Cobra-rescued-from-Dukura-range-copy.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,713,491,RGB,191059,26705398075d13d63b337851ced89d8ddab55ec6f2205dc59ac26e3c24ad6f9a,fcae9a52eb4c0a43,313733330734b43a,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.452138,,False
Venomous/King Cobra/King-cobra-resting.jpg,King-cobra-resting.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,650,426,RGB,71125,8a3322623f1138220ed439383c53120763f5d496e77e7f1dc847f79221dc5d33,e272f1c0374bdc49,8e0c094dc4e5d35e,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.525822,,False
Venomous/King Cobra/King-cobra-side-profile.jpg,King-cobra-side-profile.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,650,463,RGB,129503,9b6a8447cdcfabb5ef85608360f2ec178497291770c79a3688855051dd5a7017,a5407bd7b464a54b,8cc9d6a478466333,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.403888,,False
Venomous/King Cobra/king-cobra-slither.adapt.945.1.jpg,king-cobra-slither.adapt.945.1.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,945,531,RGB,51231,b273d5dd6176ef105c4f0e757486f237e2170daa156cb6dbd358c9fcb2a4cd83,c7ce36314c71c966,e8e0e0f0e0d8c8e4,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.779661,,False
Venomous/King Cobra/king-cobra-snake.jpg,king-cobra-snake.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,605,499,RGB,54432,5fe83af55b2800b8fc91a7cf8ef3f8ff9f5efd09db5ce314401171f18174f509,a8aa9c95e7dca06a,2fdb95c3cb9630e3,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.212425,,False
Venomous/King Cobra/king-cobra-snake_001.jpg,king-cobra-snake_001.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,283,424,RGB,21816,7f1107652c0b178838c100e8f88a3cce26c0642ceedcd2dcaaee3b71cd683c78,8eda66264973f84c,6961b0f9f3eecce6,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,0.667453,,False
Venomous/King Cobra/King-cobra-swimming-hunting-other-snakes-along-the-edge-of-a-mangrove-river.jpg,King-cobra-swimming-hunting-other-snakes-along-the-edge-of-a-mangrove-river.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,650,434,RGB,52694,36eb89383830828f89e3ccb5815f650615c57b0163de71e201bb50ae69b65146,c6f870e2a20ec71f,851830e0c9c3605c,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.497696,,False
Venomous/King Cobra/King-Cobra-Thailand.jpg,King-Cobra-Thailand.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,739,535,RGB,119004,9e25dbfcaa631ca3e8550095ca529f05d07f413520aea446b585ab31f905862b,d8325b5ee085be4a,199135969532b091,True,,,,True,VALIDATION,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing VALIDATION image,JPEG,1.381308,,False
Venomous/King Cobra/king-cobra-wallpapers-desktop-background.jpg,king-cobra-wallpapers-desktop-background.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,2560,1600,RGB,289476,5304f739c4c9d6619af5a89d390147d9845ae4bef8305eead8f80965b1e54c8f,99cd0f633ed8381c,32c2b23b59d9f02e,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.6,,False
Venomous/King Cobra/king-cobra-web.jpg,king-cobra-web.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,1000,667,RGB,119408,d61dc78ea761241bbf361b0d97f1a06b2c15eafcd18cf36e300a97da16d656b9,9dc07c3f088689bf,23a3c3e3fb7c3c36,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.49925,,False
Venomous/King Cobra/King-Cobra_003.jpg,King-Cobra_003.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,640,427,RGB,48853,dd7416a46f8f056e774a4b89e32393831e1d89c98faa9529aecb453687a98c9e,add0632f9063953d,c49592b436262716,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.498829,,False
Venomous/King Cobra/king-cobra_004.jpg,king-cobra_004.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,1024,768,RGB,143682,195842a12d940825dd138eda1fac02d517c65fbee2345fc4fe27fcb1951dbeaf,ea0c2df238f406f3,b5c3e2b1914d081b,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.333333,,False
Venomous/King Cobra/King-Cobra_005.jpg,King-Cobra_005.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,340,395,RGB,22006,117fc130d40f78b5c750513602bd03750476f7626fc3b42f76517fb84b6a782f,93b66c29cd7ab10c,8dcdec997adb39f1,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,0.860759,,False
Venomous/King Cobra/king-cobra_006.jpg,king-cobra_006.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,190,143,RGB,5128,f5c6c214fe68454c56bd582758151e9249b790d05be4cea48904cc4f93544aa2,c43920ce3767cecc,2892704ce1e1e1e1,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.328671,,False
Venomous/King Cobra/king-cobra_008.jpg,king-cobra_008.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,800,531,RGB,362591,876fcbd86b55fcdbf68dc9e92ea74ef95b7149d94787ac60dd15d2e336a46801,b2385c6ce7e83836,bf3919884ca6a0d4,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.506591,,False
Venomous/King Cobra/king-cobra_009.jpg,king-cobra_009.jpg,.jpg,Venomous,King Cobra,Venomous_Snake,448,299,RGB,39240,9c0d7a8efae9c68216c106e521331e7b66b29304a813f379fbc65cb136f86091,ad90da279de2360d,d092ee6e664e43f3,True,,,,True,TRAIN,False,NOT VERIFIED,DUPLICATE_REVIEW,near-duplicate candidate matching existing TRAIN image,JPEG,1.498328,,False
